# UNATTESTED and DERIVED. Reconstructed from RASPA output trees in the replicate workspaces on bnode0, read-only, 2026-09-03. Not an extraction from any replicate-authored record; the per-job association does not exist in one. Outside the sealed 16/16 attestation. t_submitted is RASPA's own start, NOT the PBS submit time. Skip this line.
run,job_id,t_submitted,t_completed,accuracy_tier,structure_id,structure_class,init_cycles,production_cycles,id_source,output_path
rep01,,6.150,7.569,low,2018[Zn][bcu]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2018_Zn__bcu_3_ASR_1_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,5.820,6.342,low,2012[Cu][pto]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2012_Cu__pto_3_ASR_1_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,6.342,9.710,low,2012[Cu][pto]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2012_Cu__pto_3_ASR_1_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,5.841,6.064,low,2020[Zn][nbo]3[ASR]3,retained,2000,10000,underscore form in path,rep01/runs/r1/2020_Zn__nbo_3_ASR_3_/p580000/Output/System_0/output_frame_1.1.1_298.000000_580000.data
rep01,,6.065,8.238,low,2020[Zn][nbo]3[ASR]3,retained,2000,10000,underscore form in path,rep01/runs/r1/2020_Zn__nbo_3_ASR_3_/p6500000/Output/System_0/output_frame_1.1.1_298.000000_6.5e+06.data
rep01,,5.896,6.205,low,2016[Cu][nbo]3[ASR]45,retained,2000,10000,underscore form in path,rep01/runs/r1/2016_Cu__nbo_3_ASR_45_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,6.205,7.547,low,2016[Cu][nbo]3[ASR]45,retained,2000,10000,underscore form in path,rep01/runs/r1/2016_Cu__nbo_3_ASR_45_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,5.923,6.225,low,2019[Th][bcu]3[FSR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2019_Th__bcu_3_FSR_1_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,6.225,7.857,low,2019[Th][bcu]3[FSR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2019_Th__bcu_3_FSR_1_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,5.933,7.064,low,2010[In][nan]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2010_In__nan_3_ASR_1_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,7.064,9.335,low,2010[In][nan]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2010_In__nan_3_ASR_1_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,5.938,6.448,low,2004[Cr][flu]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2004_Cr__flu_3_ASR_1_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,6.448,7.052,low,2004[Cr][flu]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2004_Cr__flu_3_ASR_1_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,5.939,6.337,low,2016[Cu][nbo]3[ASR]10,retained,2000,10000,underscore form in path,rep01/runs/r1/2016_Cu__nbo_3_ASR_10_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,6.337,8.137,low,2016[Cu][nbo]3[ASR]10,retained,2000,10000,underscore form in path,rep01/runs/r1/2016_Cu__nbo_3_ASR_10_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.056,6.770,low,2010[Cu][nan]3[ASR]37,retained,2000,10000,underscore form in path,rep01/runs/r1/2010_Cu__nan_3_ASR_37_/p580000/Output/System_0/output_frame_1.1.1_298.000000_580000.data
rep01,,6.771,7.614,low,2010[Cu][nan]3[ASR]37,retained,2000,10000,underscore form in path,rep01/runs/r1/2010_Cu__nan_3_ASR_37_/p6500000/Output/System_0/output_frame_1.1.1_298.000000_6.5e+06.data
rep01,,6.059,6.693,low,2013[Cu][pts]3[ASR]5,retained,2000,10000,underscore form in path,rep01/runs/r1/2013_Cu__pts_3_ASR_5_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,6.693,9.166,low,2013[Cu][pts]3[ASR]5,retained,2000,10000,underscore form in path,rep01/runs/r1/2013_Cu__pts_3_ASR_5_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.071,6.536,low,2017[Cd][nan]2[ASR]2,retained,2000,10000,underscore form in path,rep01/runs/r1/2017_Cd__nan_2_ASR_2_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,6.536,8.522,low,2017[Cd][nan]2[ASR]2,retained,2000,10000,underscore form in path,rep01/runs/r1/2017_Cd__nan_2_ASR_2_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.082,6.287,low,2011[Cu][scu]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2011_Cu__scu_3_ASR_1_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,6.287,7.204,low,2011[Cu][scu]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2011_Cu__scu_3_ASR_1_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.178,6.529,low,2016[Cu][nbo]3[ASR]32,retained,2000,10000,underscore form in path,rep01/runs/r1/2016_Cu__nbo_3_ASR_32_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,6.529,8.046,low,2016[Cu][nbo]3[ASR]32,retained,2000,10000,underscore form in path,rep01/runs/r1/2016_Cu__nbo_3_ASR_32_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.213,6.381,low,2022[Cu][tbo]3[ASR]3,retained,2000,10000,underscore form in path,rep01/runs/r1/2022_Cu__tbo_3_ASR_3_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,6.381,7.058,low,2022[Cu][tbo]3[ASR]3,retained,2000,10000,underscore form in path,rep01/runs/r1/2022_Cu__tbo_3_ASR_3_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.236,6.590,low,2021[Zn][scu]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2021_Zn__scu_3_ASR_1_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,6.590,7.868,low,2021[Zn][scu]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2021_Zn__scu_3_ASR_1_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.297,6.680,low,2016[Cu][nbo]3[ASR]51,retained,2000,10000,underscore form in path,rep01/runs/r1/2016_Cu__nbo_3_ASR_51_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,6.680,8.245,low,2016[Cu][nbo]3[ASR]51,retained,2000,10000,underscore form in path,rep01/runs/r1/2016_Cu__nbo_3_ASR_51_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.310,6.836,low,2019[Zr][scu]3[ASR]2,retained,2000,10000,underscore form in path,rep01/runs/r1/2019_Zr__scu_3_ASR_2_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,6.837,9.514,low,2019[Zr][scu]3[ASR]2,retained,2000,10000,underscore form in path,rep01/runs/r1/2019_Zr__scu_3_ASR_2_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.367,6.725,low,2016[Cu][nbo]3[ASR]42,retained,2000,10000,underscore form in path,rep01/runs/r1/2016_Cu__nbo_3_ASR_42_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,6.725,8.492,low,2016[Cu][nbo]3[ASR]42,retained,2000,10000,underscore form in path,rep01/runs/r1/2016_Cu__nbo_3_ASR_42_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.431,6.704,low,2023[Hf][hcp]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2023_Hf__hcp_3_ASR_1_/p580000/Output/System_0/output_frame_2.2.1_298.000000_580000.data
rep01,,6.704,8.298,low,2023[Hf][hcp]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2023_Hf__hcp_3_ASR_1_/p6500000/Output/System_0/output_frame_2.2.1_298.000000_6.5e+06.data
rep01,,6.453,7.102,low,2018[Cu][nan]3[ASR]11,retained,2000,10000,underscore form in path,rep01/runs/r1/2018_Cu__nan_3_ASR_11_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,7.103,7.616,low,2018[Cu][nan]3[ASR]11,retained,2000,10000,underscore form in path,rep01/runs/r1/2018_Cu__nan_3_ASR_11_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.485,6.886,low,2016[ZnCo][pcu]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2016_ZnCo__pcu_3_ASR_1_/p580000/Output/System_0/output_frame_2.2.1_298.000000_580000.data
rep01,,6.886,8.703,low,2016[ZnCo][pcu]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2016_ZnCo__pcu_3_ASR_1_/p6500000/Output/System_0/output_frame_2.2.1_298.000000_6.5e+06.data
rep01,,6.502,6.819,low,2019[Zn][ant]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2019_Zn__ant_3_ASR_1_/p580000/Output/System_0/output_frame_2.2.1_298.000000_580000.data
rep01,,6.820,8.382,low,2019[Zn][ant]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2019_Zn__ant_3_ASR_1_/p6500000/Output/System_0/output_frame_2.2.1_298.000000_6.5e+06.data
rep01,,6.577,7.030,low,0000[Er][nan]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/0000_Er__nan_3_ASR_1_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,7.030,8.755,low,0000[Er][nan]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/0000_Er__nan_3_ASR_1_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.587,7.770,low,2013[Cu][ubt]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2013_Cu__ubt_3_ASR_1_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,7.771,8.727,low,2013[Cu][ubt]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2013_Cu__ubt_3_ASR_1_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.594,7.270,low,2021[Zr][reo]3[ASR]2,retained,2000,10000,underscore form in path,rep01/runs/r1/2021_Zr__reo_3_ASR_2_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,7.271,8.033,low,2021[Zr][reo]3[ASR]2,retained,2000,10000,underscore form in path,rep01/runs/r1/2021_Zr__reo_3_ASR_2_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.599,6.728,low,2015[Zn][nts]3[ASR]2,retained,2000,10000,underscore form in path,rep01/runs/r1/2015_Zn__nts_3_ASR_2_/p580000/Output/System_0/output_frame_1.1.2_298.000000_580000.data
rep01,,6.728,7.403,low,2015[Zn][nts]3[ASR]2,retained,2000,10000,underscore form in path,rep01/runs/r1/2015_Zn__nts_3_ASR_2_/p6500000/Output/System_0/output_frame_1.1.2_298.000000_6.5e+06.data
rep01,,6.603,7.008,low,2012[Co][scu]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2012_Co__scu_3_ASR_1_/p580000/Output/System_0/output_frame_2.2.3_298.000000_580000.data
rep01,,7.008,8.362,low,2012[Co][scu]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2012_Co__scu_3_ASR_1_/p6500000/Output/System_0/output_frame_2.2.3_298.000000_6.5e+06.data
rep01,,6.622,6.785,low,2022[Cu][tbo]3[ASR]7,retained,2000,10000,underscore form in path,rep01/runs/r1/2022_Cu__tbo_3_ASR_7_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,6.785,7.452,low,2022[Cu][tbo]3[ASR]7,retained,2000,10000,underscore form in path,rep01/runs/r1/2022_Cu__tbo_3_ASR_7_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.623,6.753,low,2018[Eu][umc]3[ASR]2,retained,2000,10000,underscore form in path,rep01/runs/r1/2018_Eu__umc_3_ASR_2_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,6.753,7.541,low,2018[Eu][umc]3[ASR]2,retained,2000,10000,underscore form in path,rep01/runs/r1/2018_Eu__umc_3_ASR_2_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.636,7.273,low,2023[Zr][reo]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2023_Zr__reo_3_ASR_1_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,7.274,7.966,low,2023[Zr][reo]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2023_Zr__reo_3_ASR_1_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.643,7.246,low,2021[Cu][pcu]3[ASR]3,retained,2000,10000,underscore form in path,rep01/runs/r1/2021_Cu__pcu_3_ASR_3_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,7.246,9.818,low,2021[Cu][pcu]3[ASR]3,retained,2000,10000,underscore form in path,rep01/runs/r1/2021_Cu__pcu_3_ASR_3_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.661,6.805,low,2021[Zr][flu]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2021_Zr__flu_3_ASR_1_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,6.805,7.665,low,2021[Zr][flu]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2021_Zr__flu_3_ASR_1_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.688,6.807,low,2012[Cu][tbo]3[ASR]9,retained,2000,10000,underscore form in path,rep01/runs/r1/2012_Cu__tbo_3_ASR_9_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,6.807,7.312,low,2012[Cu][tbo]3[ASR]9,retained,2000,10000,underscore form in path,rep01/runs/r1/2012_Cu__tbo_3_ASR_9_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.693,6.782,low,2018[Ce][csq]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2018_Ce__csq_3_ASR_1_/p580000/Output/System_0/output_frame_1.1.2_298.000000_580000.data
rep01,,6.782,7.282,low,2018[Ce][csq]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2018_Ce__csq_3_ASR_1_/p6500000/Output/System_0/output_frame_1.1.2_298.000000_6.5e+06.data
rep01,,6.718,6.774,low,2001[Cd][lvt]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2001_Cd__lvt_3_ASR_1_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,6.774,7.234,low,2001[Cd][lvt]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2001_Cd__lvt_3_ASR_1_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.721,6.886,low,2019[Cu][tbo]3[ASR]3,retained,2000,10000,underscore form in path,rep01/runs/r1/2019_Cu__tbo_3_ASR_3_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,6.886,7.556,low,2019[Cu][tbo]3[ASR]3,retained,2000,10000,underscore form in path,rep01/runs/r1/2019_Cu__tbo_3_ASR_3_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.760,6.891,low,2013[ZnCr][lon]3[ASR]2,retained,2000,10000,underscore form in path,rep01/runs/r1/2013_ZnCr__lon_3_ASR_2_/p580000/Output/System_0/output_frame_2.2.1_298.000000_580000.data
rep01,,6.891,7.632,low,2013[ZnCr][lon]3[ASR]2,retained,2000,10000,underscore form in path,rep01/runs/r1/2013_ZnCr__lon_3_ASR_2_/p6500000/Output/System_0/output_frame_2.2.1_298.000000_6.5e+06.data
rep01,,6.790,7.284,low,2016[Cu][nbo]3[ASR]23,retained,2000,10000,underscore form in path,rep01/runs/r1/2016_Cu__nbo_3_ASR_23_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,7.285,9.129,low,2016[Cu][nbo]3[ASR]23,retained,2000,10000,underscore form in path,rep01/runs/r1/2016_Cu__nbo_3_ASR_23_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.816,7.942,low,2019[InCu][nbo]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2019_InCu__nbo_3_ASR_1_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,7.943,8.760,low,2019[InCu][nbo]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2019_InCu__nbo_3_ASR_1_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.823,7.009,low,2012[Zn][nan]3[ASR]30,retained,2000,10000,underscore form in path,rep01/runs/r1/2012_Zn__nan_3_ASR_30_/p580000/Output/System_0/output_frame_3.3.1_298.000000_580000.data
rep01,,7.009,7.891,low,2012[Zn][nan]3[ASR]30,retained,2000,10000,underscore form in path,rep01/runs/r1/2012_Zn__nan_3_ASR_30_/p6500000/Output/System_0/output_frame_3.3.1_298.000000_6.5e+06.data
rep01,,6.856,7.026,low,2016[In][nan]3[ASR]2,retained,2000,10000,underscore form in path,rep01/runs/r1/2016_In__nan_3_ASR_2_/p580000/Output/System_0/output_frame_2.2.1_298.000000_580000.data
rep01,,7.026,9.089,low,2016[In][nan]3[ASR]2,retained,2000,10000,underscore form in path,rep01/runs/r1/2016_In__nan_3_ASR_2_/p6500000/Output/System_0/output_frame_2.2.1_298.000000_6.5e+06.data
rep01,,6.856,6.998,low,2019[Cu][nbo]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2019_Cu__nbo_3_ASR_1_/p580000/Output/System_0/output_frame_2.2.1_298.000000_580000.data
rep01,,6.998,7.504,low,2019[Cu][nbo]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2019_Cu__nbo_3_ASR_1_/p6500000/Output/System_0/output_frame_2.2.1_298.000000_6.5e+06.data
rep01,,6.860,7.037,low,2013[ZnCr][lon]3[ASR]3,retained,2000,10000,underscore form in path,rep01/runs/r1/2013_ZnCr__lon_3_ASR_3_/p580000/Output/System_0/output_frame_2.2.1_298.000000_580000.data
rep01,,7.037,7.722,low,2013[ZnCr][lon]3[ASR]3,retained,2000,10000,underscore form in path,rep01/runs/r1/2013_ZnCr__lon_3_ASR_3_/p6500000/Output/System_0/output_frame_2.2.1_298.000000_6.5e+06.data
rep01,,6.878,7.417,low,2015[Zn][hea]3[ASR]2,retained,2000,10000,underscore form in path,rep01/runs/r1/2015_Zn__hea_3_ASR_2_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,7.417,9.564,low,2015[Zn][hea]3[ASR]2,retained,2000,10000,underscore form in path,rep01/runs/r1/2015_Zn__hea_3_ASR_2_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.883,7.176,low,0000[Mn][fns]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/0000_Mn__fns_3_ASR_1_/p580000/Output/System_0/output_frame_2.1.1_298.000000_580000.data
rep01,,7.176,8.400,low,0000[Mn][fns]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/0000_Mn__fns_3_ASR_1_/p6500000/Output/System_0/output_frame_2.1.1_298.000000_6.5e+06.data
rep01,,6.921,7.041,low,2021[Th][fcu]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2021_Th__fcu_3_ASR_1_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,7.041,7.696,low,2021[Th][fcu]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2021_Th__fcu_3_ASR_1_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,6.927,8.049,low,2010[In][nan]3[ION]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2010_In__nan_3_ION_1_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,8.049,8.459,low,2010[In][nan]3[ION]1,retained,2000,10000,underscore form in path,rep01/runs/r1/2010_In__nan_3_ION_1_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,7.058,8.390,low,2016[Mg][soc]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/pilot2/2016_Mg__soc_3_ASR_1_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,8.391,8.990,low,2016[Mg][soc]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/pilot2/2016_Mg__soc_3_ASR_1_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,7.336,8.424,low,2016[ZnCu][idp]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/pilot2/2016_ZnCu__idp_3_ASR_1_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,8.425,9.841,low,2016[ZnCu][idp]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/pilot2/2016_ZnCu__idp_3_ASR_1_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,7.420,8.970,low,2013[Zn][etb]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/pilot2/2013_Zn__etb_3_ASR_1_/p580000/Output/System_0/output_frame_3.3.3_298.000000_580000.data
rep01,,8.971,9.711,low,2013[Zn][etb]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/pilot2/2013_Zn__etb_3_ASR_1_/p6500000/Output/System_0/output_frame_3.3.3_298.000000_6.5e+06.data
rep01,,7.470,7.479,low,2023[Eu][nan]3[FSR]2,retained,2000,10000,underscore form in path,rep01/runs/pilot2/2023_Eu__nan_3_FSR_2_/p580000/Output/System_0/output_frame_3.3.3_298.000000_580000.data
rep01,,7.453,8.655,low,2008[Zn][nan]3[ASR]20,retained,2000,10000,underscore form in path,rep01/runs/pilot2/2008_Zn__nan_3_ASR_20_/p580000/Output/System_0/output_frame_4.4.4_298.000000_580000.data
rep01,,8.655,9.296,low,2008[Zn][nan]3[ASR]20,retained,2000,10000,underscore form in path,rep01/runs/pilot2/2008_Zn__nan_3_ASR_20_/p6500000/Output/System_0/output_frame_4.4.4_298.000000_6.5e+06.data
rep01,,7.504,8.515,low,2014[Cu][nan]3[ASR]23,retained,2000,10000,underscore form in path,rep01/runs/pilot2/2014_Cu__nan_3_ASR_23_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,8.515,9.037,low,2014[Cu][nan]3[ASR]23,retained,2000,10000,underscore form in path,rep01/runs/pilot2/2014_Cu__nan_3_ASR_23_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,7.559,8.016,low,2019[Cu][gar]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/pilot2/2019_Cu__gar_3_ASR_1_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,7.570,8.976,low,2021[Co][svk]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/pilot2/2021_Co__svk_3_ASR_1_/p580000/Output/System_0/output_frame_3.3.2_298.000000_580000.data
rep01,,8.977,9.375,low,2021[Co][svk]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/pilot2/2021_Co__svk_3_ASR_1_/p6500000/Output/System_0/output_frame_3.3.2_298.000000_6.5e+06.data
rep01,,78.219,79.643,low,2019[InCu][nbo]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r2/2019_InCu__nbo_3_ASR_1_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,79.644,80.673,low,2019[InCu][nbo]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r2/2019_InCu__nbo_3_ASR_1_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,78.703,80.028,low,2012[Zn][nts]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r2/2012_Zn__nts_3_ASR_1_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,80.028,81.083,low,2012[Zn][nts]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r2/2012_Zn__nts_3_ASR_1_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,80.071,80.764,low,2015[Cu][nan]3[ASR]13,retained,2000,10000,underscore form in path,rep01/runs/r2/2015_Cu__nan_3_ASR_13_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
rep01,,80.764,81.373,low,2015[Cu][nan]3[ASR]13,retained,2000,10000,underscore form in path,rep01/runs/r2/2015_Cu__nan_3_ASR_13_/p6500000/Output/System_0/output_frame_2.2.2_298.000000_6.5e+06.data
rep01,,82.042,83.370,low,2019[Fe][fmz]3[ASR]1,retained,2000,10000,underscore form in path,rep01/runs/r2/2019_Fe__fmz_3_ASR_1_/p580000/Output/System_0/output_frame_2.2.2_298.000000_580000.data
